,Pass_TD,From,To,G,Cmp,Pass_Att,Inc,Cmp%,Pass_Yds,Int,TD%,Int%,Rate,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pos,Team,Rush_Yds,Rush_Att,Rush_Y/A,Rush_TD,Rush_Y/G,Rec_Yds,Rec,Y/R,Rec_TD,Rec_Y/G
2628,33.0,2010,2014,35,437.0,803.0,366.0,54.4,5372.0,23.0,4.1,2.9,118.4,6.7,6.22,12.3,153.5,QB,['Maryland'],1701.0,381.0,4.5,25.0,48.6,0.0,0.0,0.0,0.0,0.0
13792,1.0,2012,2015,35,1.0,1.0,0.0,100.0,31.0,0.0,100.0,0.0,690.4,31.0,51.0,31.0,0.9,WR,['Texas Christian'],0.0,0.0,0.0,0.0,0.0,1432.0,74.0,19.4,9.0,40.9
15143,0.0,2023,2024,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Hawaii'],0.0,0.0,0.0,0.0,0.0,1183.0,115.0,10.3,12.0,69.6
6556,0.0,1996,1997,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Rice'],1317.0,250.0,5.3,22.0,59.9,0.0,0.0,0.0,0.0,0.0
9447,0.0,2014,2017,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Marshall'],0.0,0.0,0.0,0.0,0.0,1354.0,143.0,9.5,26.0,26.5
9372,0.0,2011,2013,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Marshall'],0.0,0.0,0.0,0.0,0.0,1318.0,99.0,13.3,28.0,34.7
12191,0.0,1999,2002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Boston College'],0.0,0.0,0.0,0.0,0.0,1454.0,95.0,15.3,16.0,34.6
6424,0.0,1994,1996,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Western Michigan'],1524.0,320.0,4.8,11.0,46.2,0.0,0.0,0.0,0.0,0.0
2699,57.0,2011,2014,45,878.0,1348.0,470.0,65.1,9659.0,29.0,4.2,2.2,135.0,7.2,7.04,11.0,214.6,QB,['Nevada'],3482.0,636.0,5.5,44.0,77.4,0.0,0.0,0.0,0.0,0.0
13467,0.0,2010,2011,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Arkansas State'],0.0,0.0,0.0,0.0,0.0,1894.0,163.0,11.6,12.0,75.8
8608,0.0,2022,2024,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['California'],2345.0,456.0,5.1,22.0,86.9,0.0,0.0,0.0,0.0,0.0
6408,0.0,1993,1995,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Rutgers'],3114.0,588.0,5.3,20.0,94.4,0.0,0.0,0.0,0.0,0.0
14342,0.0,2016,2020,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisiana-Monroe'],0.0,0.0,0.0,0.0,0.0,836.0,74.0,11.3,5.0,19.0
14324,0.0,2016,2019,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Old Dominion', 'Virginia Tech']",0.0,0.0,0.0,0.0,0.0,1075.0,88.0,12.2,9.0,25.6
11929,0.0,1996,1996,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Boise State'],0.0,0.0,0.0,0.0,0.0,959.0,61.0,15.7,9.0,79.9
7044,0.0,2002,2004,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Rice'],0.0,0.0,0.0,0.0,0.0,976.0,60.0,16.3,3.0,32.5
14998,0.0,2020,2024,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Houston', 'Miami (FL)', 'West Virginia']",0.0,0.0,0.0,0.0,0.0,1567.0,127.0,12.3,8.0,44.8
6927,0.0,2001,2004,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Nevada'],3782.0,750.0,5.0,35.0,102.2,0.0,0.0,0.0,0.0,0.0
8335,0.0,2018,2021,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,"['Alabama', 'Cincinnati']",1953.0,318.0,6.1,30.0,61.0,282.0,31.0,9.1,1.0,8.8
13331,0.0,2009,2012,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Purdue'],0.0,0.0,0.0,0.0,0.0,1567.0,135.0,11.6,16.0,36.4
2331,43.0,2005,2008,34,664.0,1105.0,441.0,60.1,7319.0,43.0,3.9,3.9,120.8,6.6,5.65,11.0,215.3,QB,['Northwestern'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14994,0.0,2020,2024,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Michigan State', 'Nevada-Las Vegas']",0.0,0.0,0.0,0.0,0.0,2451.0,159.0,15.4,16.0,74.3
14331,0.0,2016,2018,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Stanford'],0.0,0.0,0.0,0.0,0.0,2219.0,135.0,16.4,28.0,61.6
8103,0.0,2015,2018,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['New Mexico'],2672.0,486.0,5.5,20.0,55.7,0.0,0.0,0.0,0.0,0.0
6632,0.0,1997,2000,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Virginia Tech'],1317.0,240.0,5.5,12.0,31.4,0.0,0.0,0.0,0.0,0.0
12372,0.0,2000,2003,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Washington State'],0.0,0.0,0.0,0.0,0.0,983.0,73.0,13.5,4.0,24.0
1846,19.0,1996,1997,11,218.0,387.0,169.0,56.3,2708.0,5.0,4.9,1.3,128.7,7.0,7.4,12.4,246.2,QB,['Idaho'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,0.0,2006,2007,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Oklahoma State'],2092.0,349.0,6.0,17.0,95.1,0.0,0.0,0.0,0.0,0.0
13924,0.0,2013,2014,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['West Virginia'],0.0,0.0,0.0,0.0,0.0,1497.0,92.0,16.3,13.0,68.0
9455,0.0,2015,2018,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['LSU'],0.0,0.0,0.0,0.0,0.0,629.0,52.0,12.1,6.0,12.8
7249,0.0,2005,2008,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Texas A&M'],2193.0,489.0,4.5,49.0,44.8,0.0,0.0,0.0,0.0,0.0
6353,0.0,1993,1995,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Penn State'],512.0,114.0,4.5,16.0,15.5,0.0,0.0,0.0,0.0,0.0
9232,0.0,2004,2007,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Pitt'],0.0,0.0,0.0,0.0,0.0,783.0,64.0,12.2,7.0,17.4
9413,0.0,2013,2014,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Iowa State'],0.0,0.0,0.0,0.0,0.0,844.0,84.0,10.0,10.0,38.4
12652,0.0,2003,2007,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Texas A&M'],0.0,0.0,0.0,0.0,0.0,898.0,78.0,11.5,5.0,16.9
9489,0.0,2017,2021,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,"['Oklahoma', 'SMU']",0.0,0.0,0.0,0.0,0.0,1102.0,79.0,13.9,13.0,24.5
12010,0.0,1997,2000,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Akron'],0.0,0.0,0.0,0.0,0.0,2577.0,138.0,18.7,21.0,58.6
8452,0.0,2019,2023,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Cincinnati'],1058.0,198.0,5.3,11.0,19.2,0.0,0.0,0.0,0.0,0.0
11654,0.0,1993,1996,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Tulane'],0.0,0.0,0.0,0.0,0.0,1009.0,87.0,11.6,3.0,22.4
6187,0.0,1990,1993,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Florida State'],2128.0,347.0,6.1,13.0,49.5,0.0,0.0,0.0,0.0,0.0
13512,0.0,2010,2013,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['San Jose State'],0.0,0.0,0.0,0.0,0.0,1138.0,100.0,11.4,9.0,24.7
7192,0.0,2004,2007,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Wake Forest'],1561.0,327.0,4.8,12.0,44.6,0.0,0.0,0.0,0.0,0.0
3119,61.0,2018,2023,46,678.0,1078.0,400.0,62.9,8372.0,27.0,5.7,2.5,141.8,7.8,7.77,12.3,182.0,QB,"['South Alabama', 'Toledo']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6873,0.0,2000,2003,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Middle Tennessee State'],1243.0,246.0,5.1,12.0,34.5,0.0,0.0,0.0,0.0,0.0
6515,0.0,1995,1998,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Colorado State'],1175.0,225.0,5.2,11.0,40.5,0.0,0.0,0.0,0.0,0.0
6221,0.0,1991,1994,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Akron'],1198.0,280.0,4.3,6.0,27.2,0.0,0.0,0.0,0.0,0.0
6372,0.0,1993,1995,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Vanderbilt'],2156.0,486.0,4.4,13.0,69.5,0.0,0.0,0.0,0.0,0.0
13393,0.0,2009,2012,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Rutgers'],0.0,0.0,0.0,0.0,0.0,1769.0,107.0,16.5,18.0,39.3
14665,0.0,2018,2022,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Temple'],0.0,0.0,0.0,0.0,0.0,1608.0,138.0,11.7,4.0,37.4
7694,0.0,2011,2015,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,"['Fresno State', 'West Virginia']",1354.0,260.0,5.2,10.0,28.8,0.0,0.0,0.0,0.0,0.0
6397,0.0,1993,1996,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Notre Dame'],2295.0,404.0,5.7,18.0,57.4,0.0,0.0,0.0,0.0,0.0
2288,71.0,2004,2007,44,780.0,1185.0,405.0,65.8,10775.0,24.0,6.0,2.0,157.9,9.1,9.38,13.8,244.9,QB,['Louisville'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13260,0.0,2008,2011,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Oklahoma State'],0.0,0.0,0.0,0.0,0.0,1695.0,161.0,10.5,9.0,36.8
14955,0.0,2020,2024,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Miami (FL)', 'SMU']",0.0,0.0,0.0,0.0,0.0,1155.0,79.0,14.6,9.0,24.6
14819,0.0,2019,2023,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Arkansas State'],0.0,0.0,0.0,0.0,0.0,2067.0,104.0,19.9,13.0,35.6
6266,0.0,1991,1994,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Arizona'],3345.0,754.0,4.4,21.0,79.6,0.0,0.0,0.0,0.0,0.0
12096,0.0,1998,2001,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Wake Forest'],0.0,0.0,0.0,0.0,0.0,1014.0,87.0,11.7,5.0,26.0
7538,0.0,2009,2012,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['North Carolina State'],1265.0,345.0,3.7,11.0,42.2,0.0,0.0,0.0,0.0,0.0
8132,0.0,2016,2020,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Tulsa'],2006.0,441.0,4.5,26.0,50.2,0.0,0.0,0.0,0.0,0.0
11542,0.0,1992,1994,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['San Diego State'],0.0,0.0,0.0,0.0,0.0,1298.0,99.0,13.1,10.0,38.2
12037,0.0,1997,1998,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UCF'],0.0,0.0,0.0,0.0,0.0,2248.0,165.0,13.6,15.0,102.2
12843,0.0,2005,2008,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Iowa'],0.0,0.0,0.0,0.0,0.0,1422.0,94.0,15.1,9.0,35.6
1849,12.0,1996,1999,43,79.0,220.0,141.0,35.9,1420.0,8.0,5.5,3.6,100.9,6.5,5.91,18.0,33.0,QB,['Rice'],2024.0,493.0,4.1,20.0,47.1,0.0,0.0,0.0,0.0,0.0
12994,0.0,2006,2009,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Baylor'],0.0,0.0,0.0,0.0,0.0,1555.0,116.0,13.4,4.0,33.1
6621,0.0,1996,1999,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Texas Tech'],788.0,169.0,4.7,7.0,39.4,607.0,36.0,16.9,2.0,30.4
124,0.0,2005,2009,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KR,['Cincinnati'],0.0,0.0,0.0,0.0,0.0,3003.0,204.0,14.7,25.0,62.6
6672,2.0,1997,2000,43,5.0,11.0,6.0,45.5,137.0,1.0,18.2,9.1,191.9,12.5,12.0,27.4,3.2,RB,['Maryland'],4147.0,807.0,5.1,36.0,96.4,737.0,76.0,9.7,1.0,17.1
8078,0.0,2015,2018,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Pitt'],2859.0,529.0,5.4,29.0,55.0,375.0,50.0,7.5,3.0,7.2
13152,0.0,2007,2010,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UCF'],0.0,0.0,0.0,0.0,0.0,1924.0,121.0,15.9,17.0,39.3
6867,0.0,2000,2002,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Arkansas State'],1634.0,313.0,5.2,16.0,48.1,0.0,0.0,0.0,0.0,0.0
3030,57.0,2016,2017,27,549.0,846.0,297.0,64.9,7229.0,22.0,6.7,2.6,153.7,8.5,8.72,13.2,267.7,QB,['USC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6522,0.0,1995,1998,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['UTEP'],1748.0,459.0,3.8,12.0,44.8,0.0,0.0,0.0,0.0,0.0
14285,0.0,2016,2021,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Tennessee', 'UCF']",0.0,0.0,0.0,0.0,0.0,1534.0,117.0,13.1,12.0,26.0
13557,0.0,2011,2014,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Clemson'],0.0,0.0,0.0,0.0,0.0,1097.0,127.0,8.6,3.0,21.1
14742,0.0,2018,2021,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Baylor'],0.0,0.0,0.0,0.0,0.0,2242.0,143.0,15.7,19.0,47.7
2283,23.0,2004,2007,25,258.0,468.0,210.0,55.1,2789.0,23.0,4.9,4.9,111.6,6.0,4.73,10.8,111.6,QB,['Indiana'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12958,0.0,2005,2009,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UCF'],0.0,0.0,0.0,0.0,0.0,1984.0,157.0,12.6,8.0,36.7
14387,0.0,2016,2021,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Temple'],0.0,0.0,0.0,0.0,0.0,1517.0,109.0,13.9,10.0,31.6
9004,0.0,1989,1993,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['New Mexico'],0.0,0.0,0.0,0.0,0.0,884.0,69.0,12.8,3.0,19.6
6378,0.0,1993,1996,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Louisiana'],2311.0,559.0,4.1,25.0,52.5,0.0,0.0,0.0,0.0,0.0
9271,0.0,2006,2009,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Marshall'],0.0,0.0,0.0,0.0,0.0,2619.0,199.0,13.2,23.0,59.5
12749,0.0,2004,2008,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['BYU'],0.0,0.0,0.0,0.0,0.0,3255.0,215.0,15.1,30.0,88.0
11718,0.0,1994,1996,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Akron'],0.0,0.0,0.0,0.0,0.0,817.0,66.0,12.4,2.0,24.8
13400,0.0,2009,2012,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Pitt'],0.0,0.0,0.0,0.0,0.0,2276.0,159.0,14.3,11.0,45.5
12935,0.0,2005,2007,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisville'],0.0,0.0,0.0,0.0,0.0,2271.0,130.0,17.5,16.0,66.8
3191,27.0,2019,2024,21,248.0,421.0,173.0,58.9,3051.0,9.0,6.4,2.1,136.7,7.2,7.57,12.3,145.3,QB,"['Fresno State', 'Louisiana']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8359,0.0,2018,2021,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Florida Atlantic'],1317.0,208.0,6.3,12.0,38.7,0.0,0.0,0.0,0.0,0.0
6186,0.0,1990,1993,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Oregon'],2690.0,645.0,4.2,19.0,69.0,940.0,97.0,9.7,3.0,24.1
9411,0.0,2013,2015,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['North Carolina State'],0.0,0.0,0.0,0.0,0.0,798.0,67.0,11.9,9.0,22.2
12238,0.0,1999,2000,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Nevada-Las Vegas'],0.0,0.0,0.0,0.0,0.0,1574.0,111.0,14.2,16.0,68.4
1914,17.0,1997,1999,26,146.0,298.0,152.0,49.0,2063.0,10.0,5.7,3.4,119.3,6.9,6.55,14.1,79.3,QB,['UAB'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961,0.0,1997,1999,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UCF'],0.0,0.0,0.0,0.0,0.0,2249.0,162.0,13.9,14.0,68.2
12548,0.0,2002,2005,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Vanderbilt'],0.0,0.0,0.0,0.0,0.0,1767.0,124.0,14.3,14.0,41.1
6875,0.0,2000,2003,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Marshall'],2694.0,513.0,5.3,29.0,64.1,0.0,0.0,0.0,0.0,0.0
1691,23.0,1992,1995,31,472.0,786.0,314.0,60.1,5016.0,27.0,2.9,3.4,116.4,6.4,5.42,10.6,161.8,QB,['Wake Forest'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6947,0.0,2001,2004,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Mississippi State'],996.0,236.0,4.2,6.0,22.1,0.0,0.0,0.0,0.0,0.0
11665,0.0,1993,1995,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Houston'],0.0,0.0,0.0,0.0,0.0,849.0,59.0,14.4,5.0,42.5
13817,0.0,2012,2015,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Massachusetts'],0.0,0.0,0.0,0.0,0.0,1013.0,68.0,14.9,8.0,29.8
2593,116.0,2009,2012,47,1001.0,1562.0,561.0,64.1,12327.0,48.0,7.4,3.1,148.7,7.9,7.99,12.3,262.3,QB,['USC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,0.0,1996,1998,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,['Army'],1250.0,298.0,4.2,6.0,62.5,0.0,0.0,0.0,0.0,0.0
3237,70.0,2019,2023,52,784.0,1282.0,498.0,61.2,9831.0,40.0,5.5,3.1,137.3,7.7,7.36,12.5,189.1,QB,"['Oklahoma State', 'Ole Miss']",2001.0,504.0,4.0,18.0,38.5,0.0,0.0,0.0,0.0,0.0
1635,27.0,1991,1995,38,416.0,767.0,351.0,54.2,4861.0,29.0,3.5,3.8,111.5,6.3,5.34,11.7,127.9,QB,['Louisville'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11486,0.0,1991,1994,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Ohio State'],0.0,0.0,0.0,0.0,0.0,1641.0,92.0,17.8,17.0,49.7
12104,0.0,1998,2000,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Akron'],1014.0,196.0,5.2,6.0,36.2,0.0,0.0,0.0,0.0,0.0
3035,63.0,2016,2019,47,824.0,1321.0,497.0,62.4,9710.0,33.0,4.8,2.5,134.9,7.4,7.18,11.8,206.6,QB,['Colorado'],960.0,343.0,2.8,11.0,20.4,0.0,0.0,0.0,0.0,0.0
1796,24.0,1994,1996,23,341.0,629.0,288.0,54.2,4369.0,16.0,3.8,2.5,120.1,6.9,6.56,12.8,190.0,QB,['Oregon'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,32.0,2005,2007,27,321.0,473.0,152.0,67.9,3699.0,14.0,6.8,3.0,150.0,7.8,7.84,11.5,137.0,QB,['Boise State'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13189,0.0,2007,2009,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Northwestern'],0.0,0.0,0.0,0.0,0.0,864.0,92.0,9.4,3.0,32.0
7461,0.0,2008,2011,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Georgia Tech'],1035.0,138.0,7.5,4.0,22.0,0.0,0.0,0.0,0.0,0.0
1839,40.0,1995,1998,30,404.0,826.0,422.0,48.9,5234.0,35.0,4.8,4.2,109.6,6.3,5.4,13.0,174.5,QB,['Iowa State'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,38.0,2008,2010,27,351.0,581.0,230.0,60.4,4446.0,29.0,6.5,5.0,136.3,7.7,6.71,12.7,164.7,QB,['Ohio'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13219,0.0,2008,2011,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Virginia Tech'],0.0,0.0,0.0,0.0,0.0,2658.0,165.0,16.1,8.0,48.3
1929,33.0,1997,2000,43,400.0,716.0,316.0,55.9,5108.0,18.0,4.6,2.5,126.0,7.1,6.92,12.8,118.8,QB,['UTEP'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,0.0,2016,2017,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Mississippi State'],0.0,0.0,0.0,0.0,0.0,311.0,31.0,10.0,4.0,12.4
8593,0.0,2021,2024,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,"['Minnesota', 'Ohio']",1991.0,415.0,4.8,22.0,66.4,0.0,0.0,0.0,0.0,0.0
